Title,Label
شکست موشک استارشیپ در دومین پرواز آزمایشی / بلندترین موشک جهان دوباره در آسمان منفجر شد,فناوری
زلزله در دنیای هوش مصنوعی؛ مدیرعامل شرکت خالق «چت جی‌ پی‌ تی» از مقامش برکنار شد,فناوری
تسنیم: میمون‌های فضانورد ایرانی، زاد و ولد هم کرده‌ و همسر و فرزند دارند,فناوری
بلواسکای حالا ۲ میلیون کاربر دارد؛ نسخه وب عمومی رقیب توییتر در راه است,فناوری
شرکت ارتباطات زیرساخت: از ساعت ۹:۴۵ تا ۱۰:۲۵ اختلالی در اینترنت به وجود آمد / دلیل این موضوع، ایجاد اختلال در شبکه انتقال استان تهران بود,فناوری
اختلال شدید در اینترنت کشور / رسانه‌های نزدیک به دولت: اختلال رفع شده است / شرکت ارتباطات زیرساخت: اختلال از ساعت ۹:۴۵ تا ۱۰:۲۵ رخ داد؛ دلیل این موضوع، ایجاد اختلال در شبکه انتقال استان تهران بود,فناوری
تصاویر: سلام تهران از ایستگاه فضایی,فناوری
گوگل مپس به ویژگی‌های جدیدی برای مسیریابی راحت‌تر مجهز شد,فناوری
شبکه اجتماعی تیک‌تاک از حذف ویدئوهای تبلیغی برای نامه قدیمی بن‌لادن به مردم آمریکا خبر داد,فناوری
ابزار جستجوی شغل ایکس حالا در دسترس تمام کاربران نسخه وب قرار گرفت,فناوری
قرارداد ۹۰ میلیون دلاری استارلینک برای عرضه اینترنت رایگان در یک کشور,فناوری
ویژگی‌های جدید اینستاگرام معرفی شد؛ ساخت استیکر با هوش مصنوعی و فیلترهای جدید,فناوری
هواپیمای مافوق صوتی که بن سلمان روی ساختش سرمایه‌گذاری کرده,فناوری
چین: سریع‌ترین اینترنت جهان با سرعت ۱.۲ ترابیت بر ثانیه را ایجاد کردیم,فناوری
واتس‌اپ از قابلیت جدیدی برای گروه‌های بزرگ رونمایی کرد؛ تماس صوتی شبیه دیسکورد و تلگرام,فناوری
حذف جداگانه حساب تردز بدون پاک‌کردن اکانت اینستاگرام امکانپذیر شد,فناوری
گزارش بنیاد ملی بازی‌های رایانه‌ای: یوتوب محبوب‌ترین پلتفرم در بین گیمرهای ایرانی برای تماشای استریم بازی‌هاست,فناوری
هشدار انجمن بلاکچین: کیف پول‌های رمزارز تلگرام برای ایرانی‌ها امن نیستند,فناوری
دستگاه Ai Pin با قابلیت‌های هوش مصنوعی معرفی شد؛ گجتی که می‌خواهد جایگزین گوشی هوشمند شود,فناوری
دانشمندان اکسیژن را در جو سمی سیاره زهره شناسایی کردند,فناوری
اولین پیوند کامل چشم در جهان انجام شد,فناوری
ایلان ماسک بینایی را به افراد نابینا بازمی گرداند,فناوری
یک انسان به دست روبات در کره جنوبی کشته شد,فناوری
هزاران نفر در انتظار تراشه مغزی ایلان ماسک؛ نورالینک برای جراحی روی انسان آماده می‌شود,فناوری
برگزاری سومین کنفرانس ملی انجمن علمی پارک‌های فناوری و سازمان‌های نوآوری ایران با حمایت همراه اول,فناوری
دانشمندان: حلقه‌های زحل کمتر از ۲ سال دیگر محو می‌شوند,فناوری
نوکیا احتمالا از بازار موبایل خارج می‌شود,فناوری
وزیر بهداشت:‌ گیاهان دریایی به چرخه تولید دارو وارد شدند,فناوری
شرکت هوش مصنوعی ایلان ماسک از چت‌بات Grok با قابلیت دسترسی به ایکس رونمایی کرد,فناوری
جهان خودرو؛ آغاز فصلی تازه برای لوکس‌ترین خودروساز ژاپنی,فناوری
ایکس ظاهراً می‌خواهد شناسه‌های محبوب حساب‌های غیرفعال را با قیمت ۵۰ هزار دلار بفروشد,فناوری
شرکت هوش مصنوعی ایلان ماسک از چت‌بات Grok با قابلیت دسترسی به ایکس رونمایی کرد,فناوری
چرا زنان کمتر از هوش مصنوعی استفاده می‌کنند؟,فناوری
شرکت ارتباطات زیرساخت: وضعیت تمامی لینک‌های اینترنت بین‌ الملل قطع شده، نرمال شد,فناوری
آغاز فروش نام‌های کاربری ۵۰ هزار دلاری در «ایکس»,فناوری
شرکت ارتباطات زیرساخت: اختلال اینترنتی در ایران به دلیل قطعی فیبرنوری در گرجستان بود,فناوری
هوش مصنوعی اختصاصی ایلان ماسک فردا از راه می‌رسد,فناوری
آیا بازی‌های آنلاین اطلاعات شخصی کاربران را جمع‌آوری می‌کنند؟,فناوری
«هوش مصنوعی»‌ کلمه سال شد,فناوری
آمریکا اینترنت ۵۰ گیگابیت‌برثانیه‌ای راه‌اندازی کرد؛ ماهانه ۴۵ میلیون تومان,فناوری
ایلان ماسک: اگر هوش مصنوعی توسط افرادی در «جنبش محیط زیستی» برنامه‌ریزی شود، احتمال دارد به انقراض بشریت منجر شود,فناوری
هوش مصنوعی «دو برابر» روش‌های معمول، سرطان را تشخیص می‌دهد و شدت آن را درجه‌بندی می‌کند,فناوری
ایلان ماسک: همچنان آماده مبارزه با مارک زاکربرگ هستم,فناوری
وزیر ارتباطات: اگر استارلینک قواعد سرزمینی ما را قبول کند، می‌تواند در ایران خدمات ارائه دهد,فناوری
گوگل با کمک هوش مصنوعی حالا می‌تواند بهتر مسائل علمی شما را حل کند,فناوری
رقابت گیمرها در مسابقات جام قهرمانان بازی‌های ویدئویی با حمایت همراه اول,فناوری
حضور همراه اول با رویکرد تجربه آینده در نمایشگاه آیتکس مشهد,فناوری
امضای توافقنامه همکاری سه جانبه با موضوع توسعه زیست‌بوم نوآوری,فناوری
تحریم تیک تاک برای کاربران ایرانی برداشته شد / فیلتر این شبکه همچنان باقی است,فناوری
افتخار آفرینی مجموعه فناوری های مالی آندیا در مسابقات بین المللی اختراعات تورنتو کانادا,فناوری
فیس‌لیفت تسلا مدل ۳ معرفی شد؛ جراحی زیبایی سدان محبوب آمریکایی پس از ۶ سال تولید,فناوری
هکرها اطلاعات به‌دست‌آورده از تپسی را به قیمت ۳۵ هزار دلار به‌فروش گذاشته‌اند,فناوری
جزئیات هک شدن برنامه تپسی / پلیس فتا: هکر‌ها تقاضای ۳۵ هزار دلار از شرکت می‌کند تا اطلاعات خدمات گیرندگان را منتشر نکند که شرکت قبول نمی‌کند / اقدامات قضائی انجام شده؛ منبع آلودگی برطرف شد,فناوری
تپسی هک شد، بخشی از اطلاعات کاربران به دست هکرها افتاد,فناوری
ماهواره «طلوع ۳» تحویل سازمان فضایی ایران شد,فناوری
ویدیو/ ایستگاه فضایی بین المللی,فناوری
برای نخستین بار تسلا خودروی جدید خود را پیش از ایالات متحده در چین رونمایی کرد,فناوری
